date,time,cash_type,card,price,coffee_name,quarter,month,year
2024-10-09,8:10,card,ANON-0000-0000-0424,3.086,Americano with Milk,4,10,2024
2024-10-09,8:59,card,ANON-0000-0000-0494,3.576,Latte,4,10,2024
2024-10-09,10:06,card,ANON-0000-0000-0733,2.106,Espresso,4,10,2024
2024-10-09,10:42,card,ANON-0000-0000-0734,2.596,Americano,4,10,2024
2024-10-09,11:29,card,ANON-0000-0000-0726,3.576,Latte,4,10,2024
2024-10-09,12:03,card,ANON-0000-0000-0735,3.086,Americano with Milk,4,10,2024
2024-10-09,12:23,card,ANON-0000-0000-0658,3.576,Cappuccino,4,10,2024
2024-10-09,13:24,card,ANON-0000-0000-0658,2.596,Americano,4,10,2024
2024-10-09,14:02,card,ANON-0000-0000-0736,2.106,Espresso,4,10,2024
2024-10-09,15:48,card,ANON-0000-0000-0737,3.576,Cappuccino,4,10,2024
2024-10-10,6:05,card,ANON-0000-0000-0003,2.596,Americano,4,10,2024
2024-10-10,6:09,card,ANON-0000-0000-0276,3.086,Americano with Milk,4,10,2024
2024-10-10,6:17,card,ANON-0000-0000-0738,3.576,Hot Chocolate,4,10,2024
2024-10-10,6:18,card,ANON-0000-0000-0375,3.576,Latte,4,10,2024
2024-10-10,7:11,card,ANON-0000-0000-0141,2.596,Cortado,4,10,2024
2024-10-10,7:19,card,ANON-0000-0000-0141,2.596,Cortado,4,10,2024
2024-10-10,8:24,card,ANON-0000-0000-0739,3.576,Latte,4,10,2024
2024-10-10,8:41,card,ANON-0000-0000-0740,3.576,Latte,4,10,2024
2024-10-10,9:30,card,ANON-0000-0000-0510,3.576,Cappuccino,4,10,2024
2024-10-10,12:01,card,ANON-0000-0000-0741,3.576,Latte,4,10,2024
2024-10-10,12:24,card,ANON-0000-0000-0742,2.596,Americano,4,10,2024
2024-10-10,12:31,card,ANON-0000-0000-0713,3.086,Americano with Milk,4,10,2024
2024-10-10,13:49,card,ANON-0000-0000-0713,3.576,Latte,4,10,2024
2024-10-10,14:08,card,ANON-0000-0000-0637,3.576,Hot Chocolate,4,10,2024
2024-10-10,16:20,card,ANON-0000-0000-0637,3.576,Hot Chocolate,4,10,2024
2024-10-11,6:11,card,ANON-0000-0000-0276,3.086,Americano with Milk,4,10,2024
2024-10-11,6:56,card,ANON-0000-0000-0703,3.576,Latte,4,10,2024
2024-10-11,6:58,card,ANON-0000-0000-0141,2.596,Cortado,4,10,2024
2024-10-11,7:49,card,ANON-0000-0000-0570,3.576,Latte,4,10,2024
2024-10-11,8:02,card,ANON-0000-0000-0570,3.576,Cocoa,4,10,2024
2024-10-11,8:24,card,ANON-0000-0000-0725,3.576,Cocoa,4,10,2024
2024-10-11,8:25,card,ANON-0000-0000-0726,3.086,Americano with Milk,4,10,2024
2024-10-11,8:42,card,ANON-0000-0000-0743,3.576,Hot Chocolate,4,10,2024
2024-10-11,9:41,card,ANON-0000-0000-0744,3.086,Americano with Milk,4,10,2024
2024-10-11,9:48,card,ANON-0000-0000-0402,2.596,Cortado,4,10,2024
2024-10-11,10:45,card,ANON-0000-0000-0375,2.596,Americano,4,10,2024
2024-10-11,11:12,card,ANON-0000-0000-0375,2.596,Americano,4,10,2024
2024-10-11,11:15,card,ANON-0000-0000-0242,3.086,Americano with Milk,4,10,2024
2024-10-11,11:20,card,ANON-0000-0000-0740,3.576,Latte,4,10,2024
2024-10-11,11:32,card,ANON-0000-0000-0012,2.596,Americano,4,10,2024
2024-10-11,11:59,card,ANON-0000-0000-0012,2.596,Americano,4,10,2024
2024-10-11,12:48,card,ANON-0000-0000-0745,3.576,Cocoa,4,10,2024
2024-10-11,13:25,card,ANON-0000-0000-0745,2.596,Americano,4,10,2024
2024-10-11,13:56,card,ANON-0000-0000-0714,3.576,Cappuccino,4,10,2024
2024-10-11,16:10,card,ANON-0000-0000-0746,3.576,Latte,4,10,2024
2024-10-11,16:40,card,ANON-0000-0000-0746,3.576,Hot Chocolate,4,10,2024
2024-10-11,16:45,card,ANON-0000-0000-0747,3.576,Hot Chocolate,4,10,2024
2024-10-11,17:24,card,ANON-0000-0000-0690,3.576,Latte,4,10,2024
2024-10-11,17:40,card,ANON-0000-0000-0748,3.086,Americano with Milk,4,10,2024
2024-10-11,17:51,card,ANON-0000-0000-0749,3.576,Hot Chocolate,4,10,2024
2024-10-11,17:52,card,ANON-0000-0000-0749,3.576,Hot Chocolate,4,10,2024
2024-10-12,7:24,card,ANON-0000-0000-0141,2.596,Cortado,4,10,2024
2024-10-12,10:53,card,ANON-0000-0000-0650,2.596,Cortado,4,10,2024
2024-10-12,11:39,card,ANON-0000-0000-0650,2.596,Cortado,4,10,2024
2024-10-12,13:12,card,ANON-0000-0000-0507,3.576,Latte,4,10,2024
2024-10-12,14:05,card,ANON-0000-0000-0750,3.086,Americano with Milk,4,10,2024
2024-10-12,15:10,card,ANON-0000-0000-0751,3.576,Cappuccino,4,10,2024
2024-10-12,17:09,card,ANON-0000-0000-0507,3.576,Latte,4,10,2024
2024-10-13,6:33,card,ANON-0000-0000-0141,2.596,Cortado,4,10,2024
2024-10-13,6:36,card,ANON-0000-0000-0752,3.086,Americano with Milk,4,10,2024
2024-10-13,8:15,card,ANON-0000-0000-0650,2.596,Cortado,4,10,2024
2024-10-13,12:59,card,ANON-0000-0000-0650,2.106,Espresso,4,10,2024
2024-10-13,13:33,card,ANON-0000-0000-0650,2.596,Cortado,4,10,2024
2024-10-13,14:12,card,ANON-0000-0000-0507,3.576,Latte,4,10,2024
2024-10-13,16:56,card,ANON-0000-0000-0507,3.576,Latte,4,10,2024
2024-10-13,17:06,card,ANON-0000-0000-0753,3.576,Cappuccino,4,10,2024
2024-10-13,17:41,card,ANON-0000-0000-0257,3.576,Cappuccino,4,10,2024
2024-10-14,6:16,card,ANON-0000-0000-0276,3.086,Americano with Milk,4,10,2024
2024-10-14,6:52,card,ANON-0000-0000-0754,3.576,Cocoa,4,10,2024
2024-10-14,7:13,card,ANON-0000-0000-0141,2.596,Cortado,4,10,2024
2024-10-14,7:26,card,ANON-0000-0000-0440,3.576,Latte,4,10,2024
2024-10-14,7:36,card,ANON-0000-0000-0440,3.576,Latte,4,10,2024
2024-10-14,8:10,card,ANON-0000-0000-0755,3.576,Cappuccino,4,10,2024
2024-10-14,9:57,card,ANON-0000-0000-0225,2.596,Americano,4,10,2024
2024-10-14,10:01,card,ANON-0000-0000-0225,2.596,Americano,4,10,2024
2024-10-14,12:27,card,ANON-0000-0000-0756,3.576,Latte,4,10,2024
2024-10-14,13:11,card,ANON-0000-0000-0507,3.576,Latte,4,10,2024
2024-10-14,13:46,card,ANON-0000-0000-0757,2.596,Americano,4,10,2024
2024-10-14,13:50,card,ANON-0000-0000-0758,3.576,Latte,4,10,2024
2024-10-14,14:57,card,ANON-0000-0000-0758,3.576,Cappuccino,4,10,2024
2024-10-14,15:47,card,ANON-0000-0000-0759,3.576,Latte,4,10,2024
2024-10-14,16:41,card,ANON-0000-0000-0760,3.576,Latte,4,10,2024
2024-10-14,16:58,card,ANON-0000-0000-0510,3.576,Latte,4,10,2024
2024-10-15,6:37,card,ANON-0000-0000-0141,2.596,Cortado,4,10,2024
2024-10-15,6:47,card,ANON-0000-0000-0761,2.106,Espresso,4,10,2024
2024-10-15,7:00,card,ANON-0000-0000-0762,3.576,Hot Chocolate,4,10,2024
2024-10-15,8:09,card,ANON-0000-0000-0736,3.576,Latte,4,10,2024
2024-10-15,8:53,card,ANON-0000-0000-0736,3.576,Hot Chocolate,4,10,2024
2024-10-15,9:13,card,ANON-0000-0000-0763,3.576,Latte,4,10,2024
2024-10-15,9:23,card,ANON-0000-0000-0764,3.086,Americano with Milk,4,10,2024
2024-10-15,10:09,card,ANON-0000-0000-0683,3.576,Latte,4,10,2024
2024-10-15,10:33,card,ANON-0000-0000-0765,2.596,Americano,4,10,2024
2024-10-15,10:44,card,ANON-0000-0000-0765,2.106,Espresso,4,10,2024
2024-10-15,10:46,card,ANON-0000-0000-0766,3.576,Hot Chocolate,4,10,2024
2024-10-15,11:05,card,ANON-0000-0000-0767,2.596,Americano,4,10,2024
2024-10-15,11:32,card,ANON-0000-0000-0767,3.576,Cocoa,4,10,2024
2024-10-15,12:16,card,ANON-0000-0000-0507,3.576,Latte,4,10,2024
2024-10-15,14:52,card,ANON-0000-0000-0507,3.576,Latte,4,10,2024
2024-10-15,16:30,card,ANON-0000-0000-0040,3.576,Hot Chocolate,4,10,2024
2024-10-15,16:43,card,ANON-0000-0000-0040,3.576,Hot Chocolate,4,10,2024
2024-10-15,17:26,card,ANON-0000-0000-0690,3.576,Latte,4,10,2024
2024-10-16,6:24,card,ANON-0000-0000-0276,3.086,Americano with Milk,4,10,2024
2024-10-16,6:25,card,ANON-0000-0000-0696,3.576,Hot Chocolate,4,10,2024
2024-10-16,7:50,card,ANON-0000-0000-0570,3.576,Latte,4,10,2024
2024-10-16,9:07,card,ANON-0000-0000-0571,3.086,Americano with Milk,4,10,2024
2024-10-16,9:17,card,ANON-0000-0000-0571,3.086,Americano with Milk,4,10,2024
2024-10-16,10:31,card,ANON-0000-0000-0333,3.086,Americano with Milk,4,10,2024
2024-10-16,10:37,card,ANON-0000-0000-0768,2.596,Americano,4,10,2024
2024-10-16,11:44,card,ANON-0000-0000-0769,3.086,Americano with Milk,4,10,2024
2024-10-16,16:03,card,ANON-0000-0000-0764,2.596,Americano,4,10,2024
2024-10-16,16:26,card,ANON-0000-0000-0770,3.576,Latte,4,10,2024
2024-10-16,16:46,card,ANON-0000-0000-0510,3.086,Americano with Milk,4,10,2024
2024-10-16,17:09,card,ANON-0000-0000-0771,3.086,Americano with Milk,4,10,2024
2024-10-16,17:27,card,ANON-0000-0000-0771,3.086,Americano with Milk,4,10,2024
2024-10-16,17:47,card,ANON-0000-0000-0772,3.576,Hot Chocolate,4,10,2024
2024-10-17,6:06,card,ANON-0000-0000-0696,3.576,Latte,4,10,2024
2024-10-17,6:21,card,ANON-0000-0000-0570,3.576,Latte,4,10,2024
2024-10-17,6:22,card,ANON-0000-0000-0773,3.086,Americano with Milk,4,10,2024
2024-10-17,6:28,card,ANON-0000-0000-0510,3.576,Latte,4,10,2024
2024-10-17,6:42,card,ANON-0000-0000-0313,3.576,Hot Chocolate,4,10,2024
2024-10-17,6:59,card,ANON-0000-0000-0774,3.086,Americano with Milk,4,10,2024
2024-10-17,7:07,card,ANON-0000-0000-0775,3.576,Latte,4,10,2024
2024-10-17,7:23,card,ANON-0000-0000-0776,2.596,Americano,4,10,2024
2024-10-17,8:59,card,ANON-0000-0000-0702,3.576,Hot Chocolate,4,10,2024
2024-10-17,11:16,card,ANON-0000-0000-0702,3.576,Hot Chocolate,4,10,2024
2024-10-17,11:27,card,ANON-0000-0000-0702,3.576,Latte,4,10,2024
2024-10-17,12:50,card,ANON-0000-0000-0777,3.576,Hot Chocolate,4,10,2024
2024-10-17,14:09,card,ANON-0000-0000-0777,3.576,Hot Chocolate,4,10,2024
2024-10-17,14:30,card,ANON-0000-0000-0258,3.576,Cappuccino,4,10,2024
2024-10-17,15:07,card,ANON-0000-0000-0258,3.576,Hot Chocolate,4,10,2024
2024-10-17,15:08,card,ANON-0000-0000-0507,3.576,Latte,4,10,2024
2024-10-17,15:47,card,ANON-0000-0000-0778,3.086,Americano with Milk,4,10,2024
2024-10-17,16:03,card,ANON-0000-0000-0779,3.576,Latte,4,10,2024
2024-10-17,17:13,card,ANON-0000-0000-0779,3.576,Latte,4,10,2024
2024-10-17,17:26,card,ANON-0000-0000-0779,3.576,Latte,4,10,2024
2024-10-17,17:53,card,ANON-0000-0000-0779,3.576,Hot Chocolate,4,10,2024
2024-10-18,6:43,card,ANON-0000-0000-0012,3.576,Cocoa,4,10,2024
2024-10-18,7:19,card,ANON-0000-0000-0054,3.576,Cocoa,4,10,2024
2024-10-18,7:27,card,ANON-0000-0000-0003,3.576,Cocoa,4,10,2024
2024-10-18,7:44,card,ANON-0000-0000-0003,3.576,Cocoa,4,10,2024
2024-10-18,8:05,card,ANON-0000-0000-0780,3.576,Cappuccino,4,10,2024
2024-10-18,8:53,card,ANON-0000-0000-0780,3.576,Cappuccino,4,10,2024
2024-10-18,9:46,card,ANON-0000-0000-0781,3.576,Latte,4,10,2024
2024-10-18,9:57,card,ANON-0000-0000-0781,3.576,Cappuccino,4,10,2024
2024-10-18,10:40,card,ANON-0000-0000-0683,2.596,Americano,4,10,2024
2024-10-18,11:11,card,ANON-0000-0000-0782,3.576,Latte,4,10,2024
2024-10-18,12:17,card,ANON-0000-0000-0783,3.576,Hot Chocolate,4,10,2024
2024-10-18,15:22,card,ANON-0000-0000-0012,3.576,Cocoa,4,10,2024
2024-10-18,16:17,card,ANON-0000-0000-0012,3.576,Cocoa,4,10,2024
2024-10-18,16:46,card,ANON-0000-0000-0784,3.086,Americano with Milk,4,10,2024
2024-10-18,16:57,card,ANON-0000-0000-0690,3.576,Latte,4,10,2024
2024-10-19,6:29,card,ANON-0000-0000-0785,3.086,Americano with Milk,4,10,2024
2024-10-19,6:55,card,ANON-0000-0000-0019,3.576,Latte,4,10,2024
2024-10-19,8:20,card,ANON-0000-0000-0355,3.576,Cappuccino,4,10,2024
2024-10-19,10:25,card,ANON-0000-0000-0507,3.576,Hot Chocolate,4,10,2024
2024-10-19,10:35,card,ANON-0000-0000-0507,3.576,Latte,4,10,2024
2024-10-19,11:05,card,ANON-0000-0000-0494,3.576,Latte,4,10,2024
2024-10-19,11:33,card,ANON-0000-0000-0696,3.576,Latte,4,10,2024
2024-10-19,12:08,card,ANON-0000-0000-0690,3.576,Cocoa,4,10,2024
2024-10-19,17:31,card,ANON-0000-0000-0786,3.576,Cappuccino,4,10,2024
2024-10-20,7:21,card,ANON-0000-0000-0570,3.576,Latte,4,10,2024
2024-10-20,9:01,card,ANON-0000-0000-0570,3.576,Cocoa,4,10,2024
2024-10-20,9:07,card,ANON-0000-0000-0787,3.576,Latte,4,10,2024
2024-10-20,9:42,card,ANON-0000-0000-0650,3.576,Hot Chocolate,4,10,2024
2024-10-20,9:53,card,ANON-0000-0000-0650,2.596,Cortado,4,10,2024
2024-10-20,10:21,card,ANON-0000-0000-0455,3.086,Americano with Milk,4,10,2024
2024-10-20,10:30,card,ANON-0000-0000-0788,3.576,Latte,4,10,2024
2024-10-20,10:57,card,ANON-0000-0000-0788,3.576,Latte,4,10,2024
2024-10-20,12:48,card,ANON-0000-0000-0507,3.576,Latte,4,10,2024
2024-10-20,13:15,card,ANON-0000-0000-0012,3.576,Cocoa,4,10,2024
2024-10-20,14:05,card,ANON-0000-0000-0012,3.576,Cocoa,4,10,2024
2024-10-20,14:44,card,ANON-0000-0000-0789,3.576,Hot Chocolate,4,10,2024
2024-10-20,16:16,card,ANON-0000-0000-0790,2.596,Cortado,4,10,2024
2024-10-20,16:22,card,ANON-0000-0000-0791,3.576,Cocoa,4,10,2024
2024-10-20,17:33,card,ANON-0000-0000-0792,3.576,Latte,4,10,2024
2024-10-20,17:50,card,ANON-0000-0000-0550,3.576,Cappuccino,4,10,2024
2024-10-21,6:39,card,ANON-0000-0000-0696,3.576,Latte,4,10,2024
2024-10-21,7:37,card,ANON-0000-0000-0097,3.576,Latte,4,10,2024
2024-10-21,7:43,card,ANON-0000-0000-0385,3.086,Americano with Milk,4,10,2024
2024-10-21,7:44,card,ANON-0000-0000-0793,3.576,Latte,4,10,2024
2024-10-21,8:31,card,ANON-0000-0000-0700,2.596,Americano,4,10,2024
2024-10-21,10:05,card,ANON-0000-0000-0141,2.596,Cortado,4,10,2024
2024-10-21,10:52,card,ANON-0000-0000-0141,2.596,Cortado,4,10,2024
2024-10-21,11:00,card,ANON-0000-0000-0274,2.106,Espresso,4,10,2024
2024-10-21,11:41,card,ANON-0000-0000-0751,3.576,Cappuccino,4,10,2024
2024-10-21,12:12,card,ANON-0000-0000-0794,3.576,Latte,4,10,2024
2024-10-21,12:32,card,ANON-0000-0000-0726,3.576,Latte,4,10,2024
2024-10-21,13:06,card,ANON-0000-0000-0795,3.086,Americano with Milk,4,10,2024
2024-10-21,13:31,card,ANON-0000-0000-0796,2.596,Cortado,4,10,2024
2024-10-21,14:21,card,ANON-0000-0000-0225,3.576,Cocoa,4,10,2024
2024-10-21,14:29,card,ANON-0000-0000-0797,3.576,Latte,4,10,2024
2024-10-21,16:07,card,ANON-0000-0000-0798,3.576,Hot Chocolate,4,10,2024
2024-10-21,16:11,card,ANON-0000-0000-0799,3.576,Latte,4,10,2024
2024-10-21,16:54,card,ANON-0000-0000-0789,3.576,Cocoa,4,10,2024
2024-10-21,17:42,card,ANON-0000-0000-0791,3.576,Hot Chocolate,4,10,2024
2024-10-22,6:08,card,ANON-0000-0000-0696,3.576,Latte,4,10,2024
2024-10-22,8:40,card,ANON-0000-0000-0696,3.576,Cappuccino,4,10,2024
2024-10-22,9:29,card,ANON-0000-0000-0276,3.086,Americano with Milk,4,10,2024
2024-10-22,11:39,card,ANON-0000-0000-0800,2.596,Cortado,4,10,2024
2024-10-22,11:55,card,ANON-0000-0000-0402,2.106,Espresso,4,10,2024
2024-10-22,14:01,card,ANON-0000-0000-0402,2.596,Cortado,4,10,2024
2024-10-22,14:13,card,ANON-0000-0000-0801,2.596,Americano,4,10,2024
2024-10-22,16:20,card,ANON-0000-0000-0507,3.576,Hot Chocolate,4,10,2024
2024-10-22,16:35,card,ANON-0000-0000-0507,3.576,Latte,4,10,2024
2024-10-23,7:51,card,ANON-0000-0000-0696,3.576,Latte,4,10,2024
2024-10-23,8:51,card,ANON-0000-0000-0276,3.086,Americano with Milk,4,10,2024
2024-10-23,9:06,card,ANON-0000-0000-0141,2.596,Cortado,4,10,2024
2024-10-23,10:39,card,ANON-0000-0000-0802,3.086,Americano with Milk,4,10,2024
2024-10-23,11:50,card,ANON-0000-0000-0803,3.086,Americano with Milk,4,10,2024
2024-10-23,11:54,card,ANON-0000-0000-0803,3.086,Americano with Milk,4,10,2024
2024-10-23,12:18,card,ANON-0000-0000-0804,3.576,Cappuccino,4,10,2024
2024-10-23,12:41,card,ANON-0000-0000-0805,2.106,Espresso,4,10,2024
2024-10-23,12:50,card,ANON-0000-0000-0040,3.576,Cocoa,4,10,2024
2024-10-23,13:32,card,ANON-0000-0000-0040,3.576,Cappuccino,4,10,2024
2024-10-23,13:56,card,ANON-0000-0000-0518,3.086,Americano with Milk,4,10,2024
2024-10-23,15:23,card,ANON-0000-0000-0806,3.576,Hot Chocolate,4,10,2024
2024-10-23,17:10,card,ANON-0000-0000-0807,3.576,Latte,4,10,2024
2024-10-24,6:54,card,ANON-0000-0000-0808,2.596,Americano,4,10,2024
2024-10-24,7:41,card,ANON-0000-0000-0809,3.576,Cappuccino,4,10,2024
2024-10-24,8:43,card,ANON-0000-0000-0804,3.576,Cappuccino,4,10,2024
2024-10-24,9:12,card,ANON-0000-0000-0810,3.576,Hot Chocolate,4,10,2024
2024-10-24,9:43,card,ANON-0000-0000-0810,3.576,Latte,4,10,2024
2024-10-24,10:18,card,ANON-0000-0000-0788,3.576,Latte,4,10,2024
2024-10-24,10:45,card,ANON-0000-0000-0788,3.576,Latte,4,10,2024
2024-10-24,11:39,card,ANON-0000-0000-0811,2.596,Americano,4,10,2024
2024-10-24,11:50,card,ANON-0000-0000-0811,2.596,Americano,4,10,2024
2024-10-24,12:43,card,ANON-0000-0000-0507,3.576,Latte,4,10,2024
2024-10-24,12:46,card,ANON-0000-0000-0812,2.596,Americano,4,10,2024
2024-10-24,13:46,card,ANON-0000-0000-0813,3.576,Hot Chocolate,4,10,2024
2024-10-24,14:53,card,ANON-0000-0000-0813,3.576,Hot Chocolate,4,10,2024
2024-10-24,16:15,card,ANON-0000-0000-0637,3.576,Hot Chocolate,4,10,2024
2024-10-24,16:30,card,ANON-0000-0000-0637,3.576,Cappuccino,4,10,2024
2024-10-25,6:50,card,ANON-0000-0000-0696,3.576,Cappuccino,4,10,2024
2024-10-25,8:24,card,ANON-0000-0000-0402,2.106,Espresso,4,10,2024
2024-10-25,8:29,card,ANON-0000-0000-0570,3.576,Cocoa,4,10,2024
2024-10-25,8:32,card,ANON-0000-0000-0570,3.576,Latte,4,10,2024
2024-10-25,9:08,card,ANON-0000-0000-0084,3.576,Cocoa,4,10,2024
2024-10-25,10:07,card,ANON-0000-0000-0683,2.596,Americano,4,10,2024
2024-10-25,10:25,card,ANON-0000-0000-0683,2.596,Americano,4,10,2024
2024-10-25,13:32,card,ANON-0000-0000-0276,3.086,Americano with Milk,4,10,2024
2024-10-25,13:59,card,ANON-0000-0000-0012,3.576,Cocoa,4,10,2024
2024-10-25,14:27,card,ANON-0000-0000-0012,3.576,Cocoa,4,10,2024
2024-10-25,15:31,card,ANON-0000-0000-0141,2.596,Cortado,4,10,2024
2024-10-25,17:24,card,ANON-0000-0000-0814,3.576,Latte,4,10,2024
2024-10-25,17:28,card,ANON-0000-0000-0137,3.576,Cappuccino,4,10,2024
2024-10-25,17:54,card,ANON-0000-0000-0815,3.576,Hot Chocolate,4,10,2024
2024-10-25,17:56,card,ANON-0000-0000-0815,2.106,Espresso,4,10,2024
2024-10-26,6:02,card,ANON-0000-0000-0682,3.576,Cappuccino,4,10,2024
2024-10-26,6:48,card,ANON-0000-0000-0141,2.596,Cortado,4,10,2024
2024-10-26,6:49,card,ANON-0000-0000-0334,3.576,Cappuccino,4,10,2024
2024-10-26,7:01,card,ANON-0000-0000-0816,2.596,Americano,4,10,2024
2024-10-26,7:16,card,ANON-0000-0000-0040,3.576,Cocoa,4,10,2024
2024-10-26,7:21,card,ANON-0000-0000-0817,3.576,Latte,4,10,2024
2024-10-26,9:58,card,ANON-0000-0000-0276,3.576,Latte,4,10,2024
2024-10-26,12:29,card,ANON-0000-0000-0276,3.086,Americano with Milk,4,10,2024
2024-10-26,13:09,card,ANON-0000-0000-0141,2.596,Cortado,4,10,2024
2024-10-26,13:26,card,ANON-0000-0000-0141,2.596,Cortado,4,10,2024
2024-10-26,14:07,card,ANON-0000-0000-0818,3.576,Latte,4,10,2024
2024-10-26,15:12,card,ANON-0000-0000-0818,3.576,Latte,4,10,2024
2024-10-26,15:14,card,ANON-0000-0000-0819,3.086,Americano with Milk,4,10,2024
2024-10-26,16:37,card,ANON-0000-0000-0820,3.086,Americano with Milk,4,10,2024
2024-10-26,16:42,card,ANON-0000-0000-0715,3.576,Cappuccino,4,10,2024
2024-10-26,17:46,card,ANON-0000-0000-0821,3.086,Americano with Milk,4,10,2024
2024-10-27,6:56,card,ANON-0000-0000-0347,3.086,Americano with Milk,4,10,2024
2024-10-27,7:00,card,ANON-0000-0000-0276,3.576,Latte,4,10,2024
2024-10-27,10:24,card,ANON-0000-0000-0276,3.086,Americano with Milk,4,10,2024
2024-10-27,15:17,card,ANON-0000-0000-0822,3.576,Cappuccino,4,10,2024
2024-10-27,15:32,card,ANON-0000-0000-0507,3.576,Latte,4,10,2024
2024-10-28,6:24,card,ANON-0000-0000-0696,3.576,Cappuccino,4,10,2024
2024-10-28,6:31,card,ANON-0000-0000-0823,2.596,Americano,4,10,2024
2024-10-28,7:11,card,ANON-0000-0000-0683,3.576,Latte,4,10,2024
2024-10-28,7:22,card,ANON-0000-0000-0242,3.086,Americano with Milk,4,10,2024
2024-10-28,8:47,card,ANON-0000-0000-0824,3.576,Latte,4,10,2024
2024-10-28,8:52,card,ANON-0000-0000-0824,3.576,Latte,4,10,2024
2024-10-28,9:04,card,ANON-0000-0000-0707,3.576,Hot Chocolate,4,10,2024
2024-10-28,9:14,card,ANON-0000-0000-0825,3.086,Americano with Milk,4,10,2024
2024-10-28,9:55,card,ANON-0000-0000-0826,3.576,Cappuccino,4,10,2024
2024-10-28,10:18,card,ANON-0000-0000-0819,3.086,Americano with Milk,4,10,2024
2024-10-28,10:20,card,ANON-0000-0000-0819,3.086,Americano with Milk,4,10,2024
2024-10-28,10:26,card,ANON-0000-0000-0827,3.086,Americano with Milk,4,10,2024
2024-10-28,10:38,card,ANON-0000-0000-0159,3.576,Latte,4,10,2024
2024-10-28,12:27,card,ANON-0000-0000-0828,3.576,Cocoa,4,10,2024
2024-10-28,12:50,card,ANON-0000-0000-0828,3.576,Cocoa,4,10,2024
2024-10-28,14:05,card,ANON-0000-0000-0257,3.576,Cappuccino,4,10,2024
2024-10-28,14:14,card,ANON-0000-0000-0329,3.086,Americano with Milk,4,10,2024
2024-10-28,15:38,card,ANON-0000-0000-0695,3.086,Americano with Milk,4,10,2024
2024-10-29,6:17,card,ANON-0000-0000-0804,3.576,Latte,4,10,2024
2024-10-29,6:47,card,ANON-0000-0000-0683,3.576,Latte,4,10,2024
2024-10-29,7:52,card,ANON-0000-0000-0570,3.576,Latte,4,10,2024
2024-10-29,7:54,card,ANON-0000-0000-0829,3.086,Americano with Milk,4,10,2024
2024-10-29,8:42,card,ANON-0000-0000-0830,2.106,Espresso,4,10,2024
2024-10-29,9:45,card,ANON-0000-0000-0831,2.596,Cortado,4,10,2024
2024-10-29,9:56,card,ANON-0000-0000-0831,2.596,Cortado,4,10,2024
2024-10-29,9:57,card,ANON-0000-0000-0832,3.576,Cappuccino,4,10,2024
2024-10-29,10:48,card,ANON-0000-0000-0833,3.576,Hot Chocolate,4,10,2024
2024-10-29,10:50,card,ANON-0000-0000-0834,3.576,Cocoa,4,10,2024
2024-10-29,11:02,card,ANON-0000-0000-0225,3.576,Cocoa,4,10,2024
2024-10-29,11:32,card,ANON-0000-0000-0835,3.086,Americano with Milk,4,10,2024
2024-10-29,15:14,card,ANON-0000-0000-0835,3.086,Americano with Milk,4,10,2024
2024-10-29,15:31,card,ANON-0000-0000-0836,3.086,Americano with Milk,4,10,2024
2024-10-29,15:40,card,ANON-0000-0000-0206,3.576,Cappuccino,4,10,2024
2024-10-29,16:36,card,ANON-0000-0000-0507,3.576,Hot Chocolate,4,10,2024
2024-10-29,17:10,card,ANON-0000-0000-0507,3.576,Latte,4,10,2024
2024-10-29,17:32,card,ANON-0000-0000-0799,3.576,Latte,4,10,2024
2024-10-30,6:15,card,ANON-0000-0000-0703,3.576,Latte,4,10,2024
2024-10-30,7:44,card,ANON-0000-0000-0571,3.086,Americano with Milk,4,10,2024
2024-10-30,8:23,card,ANON-0000-0000-0571,3.086,Americano with Milk,4,10,2024
2024-10-30,8:59,card,ANON-0000-0000-0837,3.576,Latte,4,10,2024
2024-10-30,9:32,card,ANON-0000-0000-0838,3.576,Latte,4,10,2024
2024-10-30,11:07,card,ANON-0000-0000-0838,3.576,Latte,4,10,2024
2024-10-30,12:02,card,ANON-0000-0000-0375,3.576,Latte,4,10,2024
2024-10-30,12:15,card,ANON-0000-0000-0375,2.596,Americano,4,10,2024
2024-10-30,12:48,card,ANON-0000-0000-0734,3.086,Americano with Milk,4,10,2024
2024-10-30,13:23,card,ANON-0000-0000-0839,2.596,Americano,4,10,2024
2024-10-30,13:31,card,ANON-0000-0000-0507,3.576,Latte,4,10,2024
2024-10-30,14:07,card,ANON-0000-0000-0507,3.576,Latte,4,10,2024
2024-10-30,14:20,card,ANON-0000-0000-0840,3.086,Americano with Milk,4,10,2024
2024-10-30,16:06,card,ANON-0000-0000-0841,3.576,Hot Chocolate,4,10,2024
2024-10-30,16:20,card,ANON-0000-0000-0819,3.086,Americano with Milk,4,10,2024
2024-10-30,17:36,card,ANON-0000-0000-0842,3.086,Americano with Milk,4,10,2024
2024-10-31,10:51,card,ANON-0000-0000-0703,3.576,Latte,4,10,2024
2024-10-31,12:40,card,ANON-0000-0000-0683,3.576,Latte,4,10,2024
2024-10-31,13:41,card,ANON-0000-0000-0276,3.086,Americano with Milk,4,10,2024
2024-10-31,14:23,card,ANON-0000-0000-0843,3.576,Latte,4,10,2024
2024-10-31,15:10,card,ANON-0000-0000-0844,3.086,Americano with Milk,4,10,2024
